sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;23;Session genius.core.session.Session@32605bbe failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;NiceTitForTat;BoulwareNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@2aaf2364 failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent_K;BoulwareNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@578915f failed: Failed to execute protocol: Execution failed of Gahboninho@4986:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent21;ConcederNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@1833f08f failed: Failed to execute protocol: null:[agents.BayesianAgent, negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;ConcederNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@45da27ac failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;ConcederNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@22859e84 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;ConcederNegotiationParty;ConcederNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@7a78690d failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Gahboninho;ConcederNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@71e485b1 failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;NiceTitForTat;ConcederNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@37e0cc7e failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent_K;ConcederNegotiationParty;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@67d23cd failed: Failed to execute protocol: Execution failed of Gahboninho@5014:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent21;Gahboninho;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@35c06979 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;Gahboninho;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@56c74831 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Gahboninho;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@6eceefc6 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;ConcederNegotiationParty;Gahboninho;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@31acff7b failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Gahboninho;Gahboninho;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@2926431f failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;NiceTitForTat;Gahboninho;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@5883608d failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent_K;Gahboninho;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@14a4b3d0 failed: Failed to execute protocol: Execution failed of Gahboninho@5042:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent21;NiceTitForTat;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@6ff973c3 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;NiceTitForTat;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@7852846 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;NiceTitForTat;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@4a8b47ad failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;ConcederNegotiationParty;NiceTitForTat;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@76162fe4 failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Gahboninho;NiceTitForTat;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@4b6acedd failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;NiceTitForTat;NiceTitForTat;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;3;Session genius.core.session.Session@7cdbd816 failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent_K;NiceTitForTat;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@4e61a72e failed: Failed to execute protocol: Execution failed of Gahboninho@5070:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent21;Agent_K;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@559c937e failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;Agent_K;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@115ae57f failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent_K;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@3f6f1f5b failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;ConcederNegotiationParty;Agent_K;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@3dead66d failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Gahboninho;Agent_K;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;23;Session genius.core.session.Session@2fcdbf85 failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;NiceTitForTat;Agent_K;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;3;Session genius.core.session.Session@7ebb750e failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent_K;Agent_K;Gahboninho;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@57a509fa failed: Failed to execute protocol: Execution failed of NiceTitForTat@5098:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent21;Agent21;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@62a4b008 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5102:java.lang.NullPointerException: null:[agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;Agent21;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@1976724 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5106:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent21;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@43a84256 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5110:java.lang.NullPointerException: null:[negotiator.parties.ConcederNegotiationParty, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;ConcederNegotiationParty;Agent21;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@2ab52822 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5114:java.lang.NullPointerException: null:[agents.anac.y2011.Gahboninho.Gahboninho, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Gahboninho;Agent21;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@17170687 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5118:java.lang.NullPointerException: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;NiceTitForTat;Agent21;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@3558b9b1 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5122:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent_K;Agent21;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@bead3 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5126:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent21;BayesianAgent;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;6;Session genius.core.session.Session@4f902b46 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;BayesianAgent;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;11;Session genius.core.session.Session@37d926dd failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BayesianAgent;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;3;Session genius.core.session.Session@37869678 failed: Failed to execute protocol: null:[negotiator.parties.ConcederNegotiationParty, agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;ConcederNegotiationParty;BayesianAgent;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;11;Session genius.core.session.Session@5f5757fb failed: Failed to execute protocol: null:[agents.anac.y2011.Gahboninho.Gahboninho, agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Gahboninho;BayesianAgent;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;8;Session genius.core.session.Session@221b44f1 failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;NiceTitForTat;BayesianAgent;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;3;Session genius.core.session.Session@33794fea failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent_K;BayesianAgent;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@da934b4 failed: Failed to execute protocol: Execution failed of NiceTitForTat@5154:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent21;BoulwareNegotiationParty;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;6;Session genius.core.session.Session@1745b873 failed: Failed to execute protocol: null:[agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BayesianAgent;BoulwareNegotiationParty;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;45;Session genius.core.session.Session@5d3f51cb failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;NiceTitForTat;ConcederNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
